# ICODE=211, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0120591 -----------------
#dely    BF
0.050  0.0139  0.0003
0.150  0.0169  0.0004
0.250  0.0168  0.0004
0.350  0.0156  0.0003
0.450  0.0116  0.0003
0.550  0.0119  0.0003
0.650  0.0069  0.0002
0.750  0.0089  0.0003
0.850  0.0046  0.0002
0.950  0.0068  0.0003
1.050  0.0016  0.0001
1.150  0.0024  0.0001
1.250  0.0019  0.0001
1.350  0.0000  0.0000
1.450  0.0005  0.0001
1.550  0.0001  0.0000
1.650  0.0002  0.0001
1.750  0.0000  0.0000
